,patent_year,patent_firstnamed_assignee_latitude,patent_firstnamed_assignee_longitude,patent_firstnamed_inventor_latitude,patent_firstnamed_inventor_longitude,patent_num_cited_by_us_patents,patent_num_combined_citations,patent_num_foreign_citations,patent_num_us_application_citations,patent_num_us_patent_citations,patent_num_claims,detail_desc_length,patent_processing_time,patent_average_processing_time
4157,2022,37.3541,-121.955,37.3362,-121.891,0,6,0,5,1,17,88529.0,1308,1059.0
4158,2022,37.8045,-122.271,32.7174,-117.163,0,1,1,0,0,20,52115.0,1264,1059.0
4159,2022,37.5319,-122.248,12.9659,76.7747,1,13,1,6,6,20,37700.0,1093,839.0
4160,2022,47.6694,-122.124,37.3688,-122.036,0,2,0,2,0,20,68793.0,1063,925.0
4161,2022,37.779,-122.42,37.779,-122.42,0,141,19,80,42,17,65851.0,914,915.0
4162,2022,37.3894,-122.083,47.3745,8.54104,0,21,1,16,4,22,45436.0,1854,1346.0
4163,2022,41.1265,-73.714,41.2588,-73.6854,0,11,3,7,1,25,59538.0,1840,1346.0
4164,2022,37.544,-122.307,37.452,-122.178,0,9,2,5,2,20,74868.0,1783,1240.0
4165,2022,44.8547,-93.4708,33.8916,-118.395,0,30,5,22,3,19,28678.0,1559,1240.0
4166,2022,42.1287,-87.8265,42.217,-88.0495,1,29,0,11,18,20,122600.0,1505,1043.0
4167,2022,37.3541,-121.955,38.6766,-121.635,0,53,0,6,47,20,90557.0,1440,1059.0
4168,2022,47.6694,-122.124,47.6694,-122.124,1,36,3,15,18,9,71740.0,1309,1059.0
4169,2022,37.779,-122.42,37.3791,-122.117,3,10,0,9,1,30,564000.0,1245,839.0
4170,2022,50.6089,10.3846,37.6624,-121.875,0,7,0,6,1,20,19143.0,1110,1059.0
4171,2022,51.4393,5.47863,19.0785,72.8782,0,5,0,2,3,18,80288.0,1083,920.0
4172,2022,34.9747,137.003,34.9747,137.003,0,2,1,1,0,17,43408.0,1028,925.0
4173,2022,37.3894,-122.083,43.6535,-79.3839,0,6,0,5,1,20,61924.0,960,925.0
4174,2022,37.3362,-121.891,37.3362,-121.891,0,10,0,10,0,20,107121.0,804,925.0
4175,2022,33.749,-84.3903,34.0029,-84.1441,0,18,1,14,3,17,75932.0,554,703.0
4176,2022,28.5421,-81.379,28.5421,-81.379,0,17,4,12,1,11,38680.0,481,703.0
4177,2022,38.9343,-77.1776,38.9343,-77.1776,1,12,0,8,4,20,65774.0,942,816.0
4178,2022,32.1861,34.8676,47.5349,-122.043,1,3,0,2,1,20,48532.0,1684,1043.0
4179,2022,53.3498,-6.26027,28.3936,76.9095,0,10,1,7,2,20,69106.0,1104,917.0
4180,2022,37.3362,-121.891,28.5708,77.3271,0,12,0,11,1,20,74870.0,1526,1043.0
4181,2022,42.1287,-87.8265,37.452,-122.178,0,77,6,48,23,16,309618.0,1189,917.0
4182,2022,39.7459,-75.5466,41.499,-72.9007,3,27,0,22,5,15,44309.0,764,816.0
4183,2022,43.628,7.09666,43.6661,7.04921,0,39,2,26,11,12,34831.0,1161,917.0
4184,2022,27.9478,-82.4584,27.9478,-82.4584,0,12,2,5,5,20,101402.0,883,816.0
4185,2022,37.5165,-122.294,37.5165,-122.294,1,18,0,16,2,20,67323.0,1293,917.0
4186,2022,38.9343,-77.1776,40.1165,-88.2431,0,7,0,5,2,20,46362.0,666,698.0
4187,2022,33.6857,-117.826,33.6626,-117.589,0,1,0,1,0,18,68729.0,679,698.0
4188,2022,37.5319,-122.248,47.6038,-122.33,0,8,4,4,0,3,145313.0,839,770.0
4189,2022,41.289,-72.6818,41.289,-72.6818,4,83,16,18,49,24,138485.0,1432,1128.0
4190,2022,42.2682,-83.7312,35.9429,-82.7088,0,40,3,29,8,20,48191.0,957,840.0
4191,2022,37.3688,-122.036,12.9659,76.7747,0,4,0,3,1,12,19261.0,636,686.0
4192,2022,42.3603,-71.0583,54.5964,-5.93018,0,2,0,1,1,8,35294.0,1103,815.0
4193,2022,35.2272,-80.8431,40.7127,-74.006,0,32,0,21,11,18,25973.0,1209,815.0
4194,2023,25.0375,121.564,25.0375,121.564,0,9,3,5,1,15,26943.0,652,674.0
4195,2023,37.3894,-122.083,47.6694,-122.124,1,17,2,12,3,18,36364.0,1111,839.0
4196,2023,50.6089,10.3846,49.4893,8.46731,0,11,0,11,0,20,105440.0,516,674.0
4197,2023,37.3894,-122.083,43.6535,-79.3839,2,7,0,5,2,21,101426.0,1016,877.0
4198,2023,38.9343,-77.1776,33.1977,-96.6154,0,12,0,6,6,20,46619.0,1309,839.0
4199,2023,32.7174,-117.163,33.0203,-117.203,0,3,0,3,0,19,23933.0,1467,894.0
4200,2023,51.4393,5.47863,42.3751,-71.1056,0,16,6,9,1,14,44651.0,1147,839.0
4201,2023,37.3362,-121.891,15.0426,75.5282,0,4,0,4,0,20,56361.0,774,770.0
4202,2023,35.6828,139.759,35.6828,139.759,0,10,5,2,3,14,59422.0,1729,1240.0
4203,2023,37.3541,-121.955,32.0332,34.8908,0,57,0,48,9,18,37503.0,1702,894.0
4204,2023,42.5048,-71.1956,34.0537,-118.243,2,69,3,43,23,20,52331.0,747,770.0
4205,2023,41.1265,-73.714,42.9956,-71.4548,0,39,1,24,14,3,42368.0,1362,839.0
4206,2023,51.4393,5.47863,42.4154,-71.1564,1,11,0,9,2,20,68167.0,1085,770.0
4207,2023,37.4443,-122.16,37.3688,-122.036,0,18,13,2,3,17,47255.0,1205,839.0
4208,2023,51.4191,5.40456,51.5448,5.18058,1,12,2,4,6,20,99175.0,1321,815.0
4209,2023,37.3362,-121.891,44.0505,-123.095,0,12,0,12,0,20,59101.0,1014,770.0
4210,2023,37.3541,-121.955,32.0687,34.8247,0,21,0,13,8,20,61384.0,1330,839.0
4211,2023,40.7127,-74.006,44.7375,-63.8003,0,14,0,13,1,27,29655.0,992,770.0
4212,2023,37.779,-122.42,37.3688,-122.036,0,8,0,6,2,20,36270.0,858,770.0
4213,2023,37.2633,127.029,37.3362,-121.891,0,8,3,4,1,20,87242.0,1044,770.0
4214,2023,37.5667,126.978,37.5667,126.978,0,3,1,2,0,14,36948.0,951,770.0
4215,2023,41.8756,-87.6244,12.9768,77.5901,0,3,0,2,1,15,49789.0,1531,1240.0
4216,2023,37.5319,-122.248,37.3362,-121.891,1,55,2,47,6,20,53006.0,1799,875.0
4217,2023,36.3729,-94.2088,37.3688,-122.036,0,13,2,4,7,20,63774.0,1068,925.0
4218,2023,33.4942,-111.926,33.4484,-112.074,0,7,2,3,2,16,95820.0,2398,1336.0
4219,2023,37.3688,-122.036,49.1039,-122.657,0,3,0,1,2,17,43340.0,1008,770.0
4220,2023,43.4513,-80.4928,43.4513,-80.4928,0,15,1,9,5,33,50646.0,2232,1336.0
4221,2023,37.3362,-121.891,33.4484,-112.074,0,15,0,12,3,20,49010.0,1496,1240.0
4222,2023,30.5086,-97.6788,30.2711,-97.7437,0,3,0,3,0,20,38200.0,1313,839.0
4223,2023,37.3894,-122.083,37.3894,-122.083,0,9,0,7,2,18,71768.0,1000,770.0
4224,2023,37.3362,-121.891,37.3362,-121.891,0,8,0,3,5,20,85993.0,1182,1059.0
4225,2023,34.1816,-118.326,34.0195,-118.491,0,7,5,1,1,20,53153.0,1442,1059.0
4226,2023,33.749,-84.3903,40.8712,-74.7341,0,15,2,11,2,20,61915.0,1716,1240.0
4227,2023,41.7198,-72.832,41.7834,-72.5232,0,7,0,6,1,20,16505.0,1442,1059.0
4228,2023,47.6038,-122.33,47.6038,-122.33,0,82,6,54,22,20,246006.0,1189,1059.0
4229,2023,47.6694,-122.124,47.6694,-122.124,0,22,0,8,14,20,54717.0,1065,925.0
4230,2023,40.7357,-74.1724,40.7357,-74.1724,0,12,0,12,0,24,107440.0,468,673.0
4231,2023,37.5319,-122.248,37.2835,-77.295,0,23,2,17,4,20,103708.0,1133,1059.0
4232,2023,37.4443,-122.16,37.4443,-122.16,1,4,2,2,0,19,44655.0,959,816.0
4233,2023,40.7127,-74.006,25.7929,-80.1353,0,37,2,27,8,27,55661.0,302,437.0
4234,2023,33.4942,-111.926,49.2667,7.58333,2,12,1,11,0,14,86060.0,1176,917.0
4235,2023,37.3362,-121.891,37.3229,-122.032,1,156,1,123,32,20,45981.0,1905,1145.0
4236,2023,41.8756,-87.6244,37.9021,-122.062,0,22,1,16,5,20,48840.0,330,486.0
4237,2023,47.6038,-122.33,47.686,-122.192,1,1,0,1,0,20,61631.0,1180,917.0
4238,2023,41.7198,-72.832,37.8869,-122.298,0,24,8,10,6,18,37608.0,774,909.0
4239,2023,42.6875,-83.2341,46.5135,-87.6068,0,2,1,1,0,22,12562.0,1145,958.0
4240,2023,37.3894,-122.083,37.779,-122.42,2,3,0,3,0,15,52587.0,217,452.0
4241,2023,37.2633,127.029,37.5667,126.978,0,14,6,3,5,16,89619.0,1897,828.0
4242,2023,33.0847,-97.4149,32.8034,-117.038,0,18,8,6,4,18,76701.0,763,845.0
4243,2023,38.662,-90.5643,40.8579,-74.426,1,11,0,7,4,20,84121.0,550,657.0
4244,2023,38.662,-90.5643,38.662,-90.5643,0,24,0,18,6,20,103155.0,783,840.0
4245,2023,60.2048,24.6568,12.9659,76.7747,1,3,0,0,3,21,47064.0,1573,773.0
4246,2023,35.2272,-80.8431,35.0074,-80.9451,0,19,0,8,11,20,24300.0,491,686.0
4247,2023,37.3688,-122.036,12.9659,76.7747,0,6,0,5,1,8,16974.0,552,744.0
4248,2023,33.1581,-117.351,37.8045,-122.271,2,156,13,104,39,65,190879.0,1632,1092.0
4249,2023,46.8056,7.16127,32.2587,-99.5395,0,1,0,1,0,18,20864.0,826,907.0
4250,2023,33.749,-84.3903,45.5032,-73.5698,0,52,23,22,7,4,107855.0,545,742.0
4251,2023,37.3894,-122.083,37.8708,-122.273,0,78,12,50,16,18,64414.0,699,783.0
4252,2023,30.249,120.205,30.249,120.205,0,5,3,2,0,11,66666.0,1639,1240.0
4253,2023,47.6038,-122.33,47.6038,-122.33,0,16,1,14,1,20,131937.0,823,770.0
4254,2023,53.3498,-6.26027,38.6578,-121.075,0,2,0,2,0,20,64457.0,943,770.0
4255,2023,40.7127,-74.006,12.9659,76.7747,0,6,0,4,2,20,49372.0,488,674.0
4256,2023,40.7216,-74.0475,48.8535,2.34839,0,4,0,3,1,27,18293.0,396,674.0
4257,2023,53.3498,-6.26027,35.2378,-119.003,0,1,0,1,0,20,58405.0,1481,894.0
4258,2023,42.2682,-83.7312,6.81374,-58.1624,0,9,0,7,2,17,51219.0,200,486.0
4259,2023,37.5319,-122.248,30.2711,-97.7437,0,6,0,5,1,20,80318.0,522,674.0
4260,2023,42.3603,-71.0583,42.3603,-71.0583,1,1,0,1,0,30,90147.0,334,486.0
4261,2023,37.779,-122.42,35.116,-80.7224,0,6,0,6,0,18,63565.0,1530,894.0
4262,2023,37.3894,-122.083,36.8525,-121.402,0,20,2,10,8,35,72668.0,1453,839.0
4263,2023,42.3603,-71.0583,42.3876,-71.0995,0,6,1,3,2,18,57849.0,823,925.0
4264,2023,38.895,-77.0365,32.7174,-117.163,0,12,0,9,3,11,22016.0,1763,781.0
4265,2023,47.4737,8.30868,47.2376,9.59817,1,4,0,4,0,16,24343.0,1618,1240.0
4266,2023,50.6089,10.3846,12.9659,76.7747,0,6,0,5,1,16,31467.0,1128,1059.0
4267,2023,43.8564,-79.3377,43.8564,-79.3377,0,14,0,13,1,20,33297.0,1015,925.0
4268,2023,37.3541,-121.955,37.3362,-121.891,0,39,0,5,34,20,77234.0,1726,1240.0
4269,2023,51.4393,5.47863,51.4393,5.47863,0,7,0,4,3,15,43783.0,995,925.0
4270,2023,30.2711,-97.7437,11.0018,76.9628,0,2,1,1,0,9,24434.0,956,925.0
4271,2023,37.3362,-121.891,34.071,-84.2747,1,17,0,13,4,20,38433.0,1351,839.0
4272,2023,50.6089,10.3846,49.4094,8.69472,0,108,0,41,67,20,36200.0,1184,1059.0
4273,2023,41.1265,-73.714,37.3362,-121.891,0,13,1,7,5,22,43843.0,1001,770.0
4274,2023,51.4393,5.47863,51.4393,5.47863,0,15,0,13,2,15,43783.0,994,925.0
4275,2023,35.5305,139.703,37.3541,-121.955,0,6,1,4,1,20,90904.0,860,925.0
4276,2023,38.9343,-77.1776,40.1951,-88.4052,0,15,2,10,3,20,83729.0,923,816.0
4277,2023,50.6089,10.3846,49.1006,9.21386,0,23,0,21,2,20,32792.0,1147,917.0
4278,2023,33.749,-84.3903,32.0769,34.8525,0,11,0,11,0,5,26161.0,1230,917.0
4279,2023,40.7127,-74.006,40.7127,-74.006,0,4,0,3,1,20,95772.0,319,470.0
4280,2023,40.8207,-74.2938,18.5214,73.8545,0,3,0,0,3,30,32082.0,1268,917.0
4281,2023,35.6828,139.759,35.6828,139.759,0,19,7,8,4,28,39575.0,641,698.0
4282,2023,47.6038,-122.33,47.6144,-122.192,0,5,1,3,1,15,47345.0,1636,875.0
4283,2023,47.6038,-122.33,42.3876,-71.0995,0,24,0,20,4,20,87578.0,957,840.0
4284,2023,47.6038,-122.33,47.7599,-122.207,0,19,0,16,3,20,104125.0,1124,839.0
4285,2023,39.7459,-75.5466,38.895,-77.0365,0,46,0,34,12,18,142430.0,649,686.0
4286,2023,35.2272,-80.8431,33.8333,-111.951,0,17,1,7,9,20,52486.0,1231,1059.0
4287,2023,37.452,-122.178,37.779,-122.42,0,237,9,188,40,20,122145.0,596,686.0
4288,2023,37.3541,-121.955,37.3362,-121.891,1,168,7,117,44,25,103553.0,441,686.0
4289,2023,30.5086,-97.6788,30.909,75.8516,0,8,0,8,0,20,50900.0,824,755.0
4290,2023,38.9343,-77.1776,38.895,-77.0365,0,45,0,24,21,20,28574.0,818,619.0
4291,2023,35.6928,138.687,35.6928,138.687,0,25,11,12,2,14,39891.0,1343,1111.0
4292,2023,37.2266,-121.975,33.769,-118.192,0,3,0,1,2,14,69879.0,1224,1002.0
4293,2023,48.7302,2.27667,51.1103,-0.180109,1,0,0,0,0,18,17360.0,1104,856.0
4294,2023,26.2967,50.1202,26.2967,50.1202,0,29,14,3,12,12,29033.0,1033,925.0
4295,2023,37.3894,-122.083,37.3791,-122.117,4,250,15,168,67,20,275877.0,963,770.0
4296,2023,35.2272,-80.8431,11.0429,76.0808,0,28,0,12,16,20,53667.0,700,674.0
4297,2023,37.3894,-122.083,37.4443,-122.16,0,15,4,10,1,18,51026.0,256,486.0
4298,2023,37.2835,-77.295,37.2835,-77.295,0,23,2,17,4,14,40255.0,1203,839.0
4299,2023,30.5086,-97.6788,43.6535,-79.3839,0,8,0,6,2,20,32778.0,727,674.0
4300,2023,35.2272,-80.8431,13.0837,80.2702,0,59,1,28,30,20,32319.0,508,674.0
4301,2023,39.7459,-75.5466,40.559,-74.5654,0,16,0,12,4,16,31343.0,953,770.0
4302,2023,50.6089,10.3846,12.9659,76.7747,0,4,0,3,1,20,24247.0,777,770.0
4303,2023,41.1265,-73.714,30.2711,-97.7437,0,9,1,4,4,20,25015.0,980,770.0
4304,2023,37.3894,-122.083,37.2266,-121.975,0,7,0,5,2,20,72937.0,993,770.0
4305,2023,37.779,-122.42,32.7167,-117.081,0,5,2,3,0,20,60900.0,1485,894.0
4306,2023,37.7648,-121.954,33.6857,-117.826,1,11,0,7,4,18,38486.0,987,770.0
4307,2023,41.1265,-73.714,39.7392,-104.985,0,14,0,4,10,13,57370.0,810,770.0
4308,2023,35.2272,-80.8431,40.7216,-74.0475,0,54,5,17,32,20,60157.0,1239,1059.0
4309,2023,41.1265,-73.714,40.6687,-74.1143,0,2,1,1,0,14,33095.0,1197,839.0
4310,2023,37.3894,-122.083,32.7174,-117.163,0,22,0,18,4,20,66937.0,876,770.0
4311,2023,50.6089,10.3846,49.342,8.65978,0,18,2,9,7,12,25475.0,1498,1240.0
4312,2023,37.3541,-121.955,45.5229,-122.99,0,48,0,48,0,19,73478.0,1754,894.0
4313,2023,37.5319,-122.248,37.3229,-122.032,0,25,1,16,8,20,62130.0,1225,839.0
4314,2023,33.749,-84.3903,33.1032,-96.6705,1,19,1,15,3,20,116269.0,1140,1059.0
4315,2023,41.1265,-73.714,39.2909,-76.6108,2,5,0,3,2,20,57145.0,1139,839.0
4316,2023,41.1265,-73.714,32.0853,34.7818,0,3,0,3,0,18,48086.0,897,770.0
4317,2023,47.6038,-122.33,47.6694,-122.124,3,17,0,13,4,20,249323.0,1544,894.0
4318,2023,47.6038,-122.33,47.6038,-122.33,0,7,0,3,4,19,63964.0,1663,1240.0
4319,2023,47.6694,-122.124,47.7573,-122.244,1,5,0,5,0,22,69119.0,1502,1240.0
4320,2023,35.5305,139.703,33.5899,130.402,0,5,2,3,0,8,30304.0,1117,1059.0
4321,2023,32.7174,-117.163,39.9791,-76.7324,0,5,0,2,3,16,44826.0,943,925.0
4322,2023,42.2682,-83.7312,35.9429,-82.7088,0,40,3,29,8,20,52294.0,978,840.0
4323,2023,43.0702,-70.7549,42.9956,-71.4548,0,131,6,84,41,19,41814.0,648,673.0
4324,2023,41.1265,-73.714,37.3362,-121.891,0,12,0,7,5,17,59087.0,1286,1059.0
4325,2023,37.779,-122.42,44.9773,-93.2655,1,19,1,12,6,18,85804.0,1034,925.0
4326,2023,41.1265,-73.714,37.3362,-121.891,0,16,0,12,4,20,32207.0,986,925.0
4327,2023,37.3362,-121.891,37.3362,-121.891,0,10,0,9,1,20,104919.0,1033,925.0
4328,2023,50.6089,10.3846,49.2943,8.69871,0,7,0,4,3,20,58048.0,1469,1059.0
4329,2023,47.6038,-122.33,43.5896,-79.6444,0,10,1,4,5,20,85073.0,1463,1059.0
4330,2023,35.9967,-78.9018,51.272,0.191439,0,3,0,2,1,20,43731.0,1348,1059.0
4331,2023,33.749,-84.3903,40.4635,-74.3618,2,19,0,14,5,20,69431.0,1282,815.0
4332,2023,30.2711,-97.7437,30.2711,-97.7437,1,27,0,20,7,23,76597.0,1202,1059.0
4333,2023,41.1265,-73.714,32.475,34.9761,0,11,1,10,0,20,35726.0,1188,839.0
4334,2023,53.3498,-6.26027,37.779,-122.42,0,6,0,5,1,17,41512.0,1091,925.0
4335,2023,37.779,-122.42,37.779,-122.42,0,3,0,0,3,16,59853.0,1082,925.0
4336,2023,33.749,-84.3903,32.9762,-96.5953,0,5,0,4,1,20,51338.0,994,925.0
4337,2023,37.3541,-121.955,5.29481,100.26,0,51,4,39,8,25,84144.0,754,925.0
4338,2023,37.3894,-122.083,38.6766,-121.635,0,2,0,2,0,18,42154.0,1352,1059.0
4339,2023,37.5319,-122.248,51.5073,-0.127647,1,45,5,32,8,20,283646.0,957,770.0
4340,2023,40.4798,-88.9939,40.4798,-88.9939,1,13,0,8,5,20,78349.0,538,703.0
4341,2023,43.6535,-79.3839,43.6535,-79.3839,0,0,0,0,0,20,82585.0,886,816.0
4342,2023,39.1001,-94.5781,38.9743,-94.6852,0,9,1,6,2,20,22751.0,343,486.0
4343,2023,37.452,-122.178,37.3791,-122.117,0,69,2,62,5,18,43168.0,1624,1069.0
4344,2023,44.9405,-93.4639,44.9405,-93.4639,0,9,0,7,2,15,127212.0,342,436.0
4345,2023,42.2682,-83.7312,44.0234,-92.463,0,36,4,24,8,18,37120.0,1422,976.0
4346,2023,44.9405,-93.4639,35.671,-80.4742,0,2,0,1,1,20,89152.0,992,770.0
4347,2023,34.0007,-81.0343,34.2143,-80.974,0,10,1,7,2,13,26226.0,742,657.0
4348,2023,30.5086,-97.6788,30.5086,-97.6788,0,8,0,4,4,20,164038.0,819,680.0
4349,2023,40.7064,-74.5493,29.99,-90.1505,1,7,0,7,0,20,42209.0,635,686.0
4350,2023,41.1265,-73.714,34.0233,-84.36,0,10,1,8,1,25,77657.0,986,755.0
4351,2023,42.2289,-71.5196,32.1656,34.8469,1,29,0,22,7,20,45594.0,1355,815.0
4352,2023,41.1265,-73.714,48.1517,17.1093,1,16,1,8,7,19,74143.0,638,686.0
4353,2023,41.1265,-73.714,25.012,121.466,0,18,0,14,4,14,46568.0,1867,942.0
4354,2023,33.749,-84.3903,33.8644,-118.054,0,7,0,7,0,20,79033.0,410,616.0
4355,2023,32.7174,-117.163,40.015,-105.271,1,6,2,4,0,30,71014.0,593,686.0
4356,2023,32.7174,-117.163,32.9628,-117.036,0,10,0,10,0,30,76780.0,713,673.0
4357,2023,37.452,-122.178,47.6038,-122.33,0,15,2,10,3,20,37122.0,468,686.0
4358,2023,51.4191,5.40456,38.6766,-121.635,0,23,8,10,5,20,163755.0,1602,914.0
4359,2023,37.3362,-121.891,49.842,24.0316,0,3,0,3,0,20,40273.0,628,674.0
4360,2023,34.1816,-118.326,34.1714,-118.349,0,11,0,5,6,20,38817.0,2504,996.0
4361,2023,37.3362,-121.891,17.3606,78.4741,0,2,0,2,0,20,49121.0,803,770.0
4362,2023,42.2289,-71.5196,31.2457,34.7925,0,76,0,62,14,12,59860.0,552,674.0
4363,2023,19.0785,72.8782,13.0837,80.2702,0,10,2,5,3,9,16473.0,756,770.0
4364,2023,35.6828,139.759,35.6828,139.759,0,29,14,10,5,12,38295.0,838,770.0
4365,2023,29.7589,-95.3677,12.9659,76.7747,0,9,0,5,4,20,44416.0,1406,839.0
4366,2023,37.779,-122.42,34.0537,-118.243,0,0,0,0,0,20,33003.0,697,674.0
4367,2023,47.6694,-122.124,47.529,-121.827,0,4,0,4,0,19,41324.0,984,925.0
4368,2023,37.3362,-121.891,50.8466,4.3517,0,12,1,8,3,20,90454.0,1432,839.0
4369,2023,37.5319,-122.248,37.5297,-122.04,0,34,1,29,4,20,45833.0,1134,1059.0
4370,2023,47.6694,-122.124,47.6694,-122.124,0,7,0,5,2,20,71700.0,1362,1059.0
4371,2023,45.5032,-73.5698,45.5032,-73.5698,0,21,1,14,6,20,61750.0,1121,834.0
4372,2023,41.1265,-73.714,39.9062,116.391,0,11,2,9,0,18,27634.0,1520,1240.0
4373,2023,41.1265,-73.714,41.2898,-73.9205,1,16,2,14,0,18,107728.0,1322,1059.0
4374,2023,37.779,-122.42,37.3362,-121.891,1,8,2,5,1,20,157952.0,2134,947.0
4375,2023,37.5667,126.978,37.5667,126.978,0,8,4,4,0,21,107938.0,1061,925.0
4376,2023,37.452,-122.178,37.452,-122.178,1,5,0,0,5,19,181111.0,1531,1240.0
4377,2023,38.9343,-77.1776,40.0548,-88.2517,0,3,1,1,1,20,181075.0,946,925.0
4378,2023,37.779,-122.42,30.2711,-97.7437,0,5,0,0,5,17,49278.0,1103,770.0
4379,2023,53.3498,-6.26027,28.6139,77.209,0,31,0,26,5,20,31902.0,1091,925.0
4380,2023,37.544,-122.307,37.5297,-122.04,0,10,0,9,1,25,59567.0,1006,925.0
4381,2023,37.5319,-122.248,51.5073,-0.127647,5,49,5,34,10,20,283644.0,964,770.0
4382,2023,41.1265,-73.714,47.3118,8.52491,0,10,0,9,1,20,33978.0,1027,925.0
4383,2023,48.1371,11.5754,48.1371,11.5754,0,2,0,2,0,10,36640.0,1349,1059.0
4384,2023,43.6535,-79.3839,43.6535,-79.3839,0,5,0,5,0,15,62919.0,1316,1059.0
4385,2023,47.6038,-122.33,52.5187,13.3996,0,53,0,42,11,15,69550.0,1579,1240.0
4386,2023,37.7648,-121.954,45.6307,-122.674,0,8,0,7,1,20,27186.0,1365,839.0
4387,2023,47.0505,8.30547,55.7504,37.6175,0,148,8,71,69,20,61864.0,1226,1059.0
4388,2023,51.5073,-0.127647,51.5073,-0.127647,1,123,35,70,18,13,81096.0,1727,1240.0
4389,2023,37.5667,126.978,37.5667,126.978,0,3,1,0,2,14,29785.0,1181,1059.0
4390,2023,35.5305,139.703,35.5305,139.703,1,20,3,16,1,11,43963.0,1019,925.0
4391,2023,37.3229,-122.032,37.4443,-122.16,0,37,0,32,5,20,81818.0,984,925.0
4392,2023,47.6038,-122.33,47.6144,-122.192,0,6,0,4,2,20,115807.0,1344,917.0
4393,2023,42.2682,-83.7312,37.3362,-121.891,0,18,2,14,2,20,52213.0,1014,816.0
4394,2023,53.3498,-6.26027,13.0837,80.2702,0,6,0,2,4,20,81361.0,901,816.0
4395,2023,36.3729,-94.2088,37.5841,-122.366,0,82,1,68,13,20,54559.0,723,703.0
4396,2023,47.1975,8.48601,36.0301,-114.983,0,19,4,10,5,20,79193.0,1030,750.0
4397,2023,42.3751,-71.1056,42.3318,-71.1212,0,35,0,12,23,20,102301.0,914,816.0
4398,2023,42.3603,-71.0583,42.3603,-71.0583,2,1,0,1,0,29,112437.0,342,452.0
4399,2023,42.2682,-83.7312,33.0203,-117.203,0,33,2,26,5,18,92742.0,1042,794.0
4400,2023,42.1287,-87.8265,41.8756,-87.6244,0,32,1,12,19,20,55823.0,942,758.0
4401,2023,40.8207,-74.2938,-30.0325,-51.2304,0,15,1,12,2,17,25734.0,998,770.0
4402,2023,44.8547,-93.4708,42.3318,-71.1212,0,161,6,90,65,20,61910.0,1133,976.0
4403,2023,41.1265,-73.714,44.0678,-92.7551,0,20,0,15,5,20,31335.0,1434,976.0
4404,2023,-23.5507,-46.6334,-23.5507,-46.6334,0,0,0,0,0,11,55299.0,260,472.0
4405,2023,45.5032,-73.5698,43.6535,-79.3839,0,7,0,6,1,9,79731.0,1355,815.0
4406,2023,35.2272,-80.8431,35.0243,-81.0279,0,26,0,19,7,17,51186.0,701,686.0
4407,2023,37.3688,-122.036,18.5214,73.8545,0,5,0,3,2,20,46826.0,1036,755.0
4408,2023,41.1265,-73.714,30.2711,-97.7437,1,16,6,7,3,20,38883.0,187,472.0
4409,2023,33.5225,-117.708,33.6857,-117.826,1,113,27,68,18,14,38573.0,1420,1059.0
4410,2023,37.2266,-121.975,37.2266,-121.975,0,0,0,0,0,20,97106.0,406,616.0
4411,2023,37.3362,-121.891,38.6766,-121.635,0,9,0,8,1,20,57877.0,763,741.0
4412,2023,41.1265,-73.714,41.0193,-73.6835,0,11,3,8,0,20,33800.0,1688,1047.0
4413,2023,43.4474,-79.6667,43.5137,-79.8828,0,9,1,7,1,16,65132.0,305,492.0
4414,2023,48.8535,2.34839,48.7791,2.28866,0,26,7,19,0,17,29615.0,249,470.0
4415,2023,33.0137,-96.6925,37.3894,-122.083,0,18,3,11,4,19,55269.0,1147,815.0
4416,2023,43.0702,-70.7549,42.9815,-70.9478,0,145,4,64,77,17,15537.0,263,486.0
4417,2023,42.2289,-71.5196,-22.911,-43.2094,0,19,0,17,2,20,41669.0,1768,894.0
4418,2023,37.3894,-122.083,37.8708,-122.273,0,30,1,19,10,20,32501.0,1693,894.0
4419,2023,37.779,-122.42,37.56,-122.269,0,16,1,7,8,20,147716.0,770,770.0
4420,2023,37.3362,-121.891,37.3541,-121.955,1,15,0,11,4,20,74172.0,1222,1059.0
4421,2023,30.2711,-97.7437,30.2711,-97.7437,3,5,1,4,0,28,31471.0,1257,839.0
4422,2023,43.4653,-80.5223,12.9659,76.7747,0,9,0,8,1,21,42247.0,904,770.0
4423,2023,40.7127,-74.006,40.7127,-74.006,0,13,1,11,1,66,139562.0,305,486.0
4424,2023,25.0375,121.564,25.012,121.466,0,26,0,25,1,20,95391.0,805,770.0
4425,2023,40.7127,-74.006,37.5385,-77.4343,1,5,0,4,1,21,50387.0,251,486.0
4426,2023,40.7127,-74.006,42.3603,-71.0583,0,6,0,4,2,18,56447.0,1405,1059.0
4427,2023,41.1265,-73.714,41.1613,-73.862,0,7,1,5,1,25,31282.0,791,770.0
4428,2023,42.2289,-71.5196,31.8514,34.8412,0,6,0,6,0,20,37635.0,1463,1059.0
4429,2023,37.7648,-121.954,33.6857,-117.826,0,26,0,19,7,20,52471.0,866,925.0
4430,2023,45.0061,-93.1566,37.3362,-121.891,3,23,1,19,3,19,36982.0,1086,925.0
4431,2023,37.5667,126.978,37.5872,127.386,0,9,1,5,3,20,77033.0,1226,1059.0
