,target,patent_num_claims,detail_desc_length,patent_processing_time,patent_num_us_application_citations,patent_firstnamed_assignee_longitude,patent_year
3291,1,13,6745.0,797,2,9.18001,2022
3292,1,16,48769.0,910,2,-121.891,2022
3293,1,18,32783.0,1565,16,-73.714,2022
3294,1,25,41097.0,973,22,-73.714,2022
3295,1,19,52540.0,733,5,-73.714,2022
3296,1,20,84969.0,882,9,-122.248,2022
3297,1,18,67029.0,977,10,-121.891,2022
3298,1,20,84745.0,1764,7,-122.33,2022
3299,1,20,52170.0,795,7,-73.5698,2022
3300,0,20,65524.0,344,8,-121.875,2022
3301,1,20,101950.0,797,8,-71.1056,2022
3302,1,10,50341.0,788,0,138.687,2022
3303,1,20,34052.0,700,8,-122.233,2022
3304,0,20,29339.0,608,6,-122.33,2022
3305,0,20,189532.0,841,87,-122.33,2022
3306,0,20,142388.0,726,2,-122.33,2022
3307,1,20,36576.0,768,3,-47.0608,2022
3308,1,20,63713.0,729,29,-87.8114,2022
3309,1,35,155936.0,1007,5,-71.0583,2022
3310,1,7,29831.0,1166,12,138.687,2022
3311,1,18,100972.0,1768,3,-122.307,2022
3312,1,7,99967.0,588,11,121.753,2022
3313,1,20,29269.0,516,21,-122.083,2022
3314,0,20,67557.0,1037,12,-122.33,2022
3315,1,17,37806.0,886,5,-122.124,2022
3316,1,20,102395.0,690,7,8.58179,2022
3317,1,20,91015.0,699,0,139.703,2022
3318,1,20,122664.0,671,6,-121.955,2022
3319,1,19,30614.0,937,7,8.58179,2022
3320,1,21,61990.0,1075,14,-122.42,2022
3321,1,18,36834.0,1040,1,-0.127647,2022
3322,1,20,46788.0,848,16,-121.891,2022
3323,1,20,49983.0,1320,7,120.969,2022
3324,1,20,76287.0,1817,19,-122.083,2022
3325,1,17,35885.0,1511,11,34.9984,2022
3326,0,22,34006.0,1114,6,-73.454,2022
3327,1,21,25594.0,610,20,103.852,2022
3328,1,20,45204.0,446,13,-73.714,2022
3329,1,20,51315.0,1154,16,-122.083,2022
3330,1,16,53002.0,1343,11,76.7747,2022
3331,1,20,50506.0,915,1,-97.6788,2022
3332,1,20,65966.0,728,2,-6.26027,2022
3333,1,18,72173.0,431,1,-117.163,2022
3334,1,17,58654.0,683,5,-121.955,2022
3335,1,20,54100.0,678,6,-77.1776,2022
3336,1,12,30515.0,1082,5,72.8782,2022
3337,1,20,63412.0,208,66,-122.036,2022
3338,1,64,204662.0,634,1,-117.163,2022
3339,1,20,35572.0,1128,3,138.687,2022
3340,1,20,23845.0,873,1,-95.3677,2022
3341,1,20,51201.0,971,9,-80.1434,2022
3342,1,15,56875.0,973,26,-121.891,2022
3343,1,25,71328.0,773,5,-121.955,2022
3344,0,18,64699.0,189,6,-122.42,2022
3345,1,20,52577.0,1188,7,8.58179,2022
3346,1,20,46220.0,1037,73,-122.42,2022
3347,1,4,14508.0,508,6,72.8782,2022
3348,1,13,21912.0,1155,28,-73.714,2022
3349,1,15,53206.0,1551,7,-6.26027,2022
3350,1,20,26305.0,1300,5,5.47863,2022
3351,1,20,43694.0,687,66,-122.42,2022
3352,0,12,15509.0,1257,88,-70.7549,2022
3353,1,16,53567.0,1156,6,-73.714,2022
3354,1,20,14268.0,1405,4,9.18001,2022
3355,1,25,221139.0,1929,12,-121.955,2022
3356,1,18,97361.0,1541,17,-122.083,2022
3357,1,32,418337.0,785,14,-81.3861,2022
3358,1,20,28159.0,901,3,5.47863,2022
3359,1,14,38749.0,2182,28,-122.973,2022
3360,1,20,77998.0,1699,2,5.47863,2022
3361,1,9,17767.0,1247,9,5.47863,2022
3362,1,11,44614.0,1177,8,-73.714,2022
3363,1,20,49873.0,1001,6,-73.714,2022
3364,0,14,71454.0,1462,39,-122.42,2022
3365,1,7,20377.0,960,17,-121.907,2022
3366,1,20,53984.0,631,4,-111.864,2022
3367,1,51,100573.0,1145,154,-79.6667,2022
3368,1,12,58921.0,1273,3,-93.4639,2022
3369,0,20,52843.0,571,12,127.443,2022
3370,1,15,38923.0,1299,12,-121.891,2022
3371,1,18,41221.0,1345,13,127.385,2022
3372,0,30,66287.0,525,3,-117.163,2022
3373,1,32,60034.0,1100,18,-117.163,2022
3374,1,20,37370.0,1051,4,-97.7437,2022
3375,1,20,60394.0,839,11,-122.42,2022
3376,1,17,57575.0,736,40,-121.955,2022
3377,0,18,89702.0,606,10,-90.5643,2022
3378,1,18,65334.0,1386,3,-93.4639,2022
3379,1,21,72823.0,1042,49,-77.1776,2022
3380,1,19,46176.0,1457,26,-71.1956,2022
3381,1,20,52054.0,741,27,-73.714,2022
3382,1,13,13047.0,1237,9,11.5754,2022
3383,1,16,32515.0,524,4,11.5879,2022
3384,0,18,64658.0,985,4,-74.006,2022
3385,1,10,16821.0,1705,4,-122.17,2022
3386,0,30,84763.0,236,2,-78.7812,2022
3387,1,20,25145.0,1693,2,-121.955,2022
3388,1,14,60909.0,1603,4,-122.083,2022
3389,0,20,130548.0,300,3,-74.006,2022
3390,1,18,50578.0,1356,22,8.58179,2022
3391,1,16,40226.0,1649,5,8.30547,2022
3392,1,19,50023.0,1884,7,116.391,2022
3393,1,20,33096.0,851,7,-73.714,2022
3394,1,20,123539.0,631,276,-90.5643,2022
3395,1,19,63419.0,1814,73,-122.036,2022
3396,1,20,122301.0,788,5,-6.26027,2022
3397,0,20,70114.0,1216,7,-87.9804,2022
3398,1,21,24616.0,2056,80,-93.4639,2022
3399,1,41,22851.0,817,8,-74.006,2022
3400,1,20,113914.0,1698,15,-87.6244,2022
3401,1,1,19636.0,561,18,126.978,2022
3402,1,20,137498.0,217,9,-122.036,2022
3403,0,15,26397.0,994,5,-74.6593,2022
3404,1,23,14922.0,1489,7,18.0711,2022
3405,0,20,46194.0,446,4,-122.083,2022
3406,1,18,119477.0,1037,7,-87.9225,2022
3407,1,20,88624.0,452,31,34.7991,2022
3408,1,20,51204.0,928,20,-73.714,2022
3409,1,20,90853.0,819,13,-121.891,2022
3410,0,20,68823.0,426,6,-122.124,2022
3411,1,20,60188.0,1092,14,-80.8431,2022
3412,1,17,143706.0,1359,5,-80.8431,2022
3413,1,28,133924.0,337,4,-122.417,2022
3414,0,20,52799.0,1006,2,-121.891,2022
3415,1,20,53333.0,1439,9,-122.124,2022
3416,1,24,112832.0,1061,14,-121.955,2022
3417,1,20,74434.0,881,10,-73.714,2022
3418,1,20,148043.0,658,10,-87.8265,2022
3419,1,20,28116.0,868,2,-122.083,2022
3420,1,18,62603.0,571,5,-122.083,2022
3421,1,20,79707.0,1078,10,-122.248,2022
3422,1,21,141006.0,860,5,-74.006,2022
3423,1,14,44506.0,889,56,-121.891,2022
3424,1,20,60311.0,679,1,120.969,2022
3425,1,38,144857.0,497,8,-117.163,2022
3426,1,50,90330.0,628,9,-117.163,2022
3427,1,20,84398.0,799,23,-121.891,2022
3428,1,20,50784.0,987,5,-121.891,2022
3429,1,20,99267.0,462,12,-77.1776,2022
3430,1,20,43601.0,936,5,-83.1763,2022
3431,1,20,94924.0,623,6,-122.192,2022
3432,1,20,57579.0,588,3,-84.3903,2022
3433,1,37,128836.0,791,4,-117.163,2022
3434,1,20,46458.0,890,10,-95.3677,2022
3435,1,20,40254.0,988,7,-80.8431,2022
3436,1,2,29830.0,1552,12,-95.9384,2022
3437,1,20,57760.0,981,20,-73.714,2022
3438,1,20,50165.0,658,32,-80.8431,2022
3439,1,20,61879.0,966,5,-97.6788,2022
3440,1,20,104931.0,1348,3,-121.891,2022
3441,1,20,31677.0,984,9,-117.826,2022
3442,1,17,31259.0,1625,15,-122.124,2022
3443,1,24,59730.0,1175,31,-73.714,2022
3444,1,20,53791.0,1056,15,-73.714,2022
3445,1,20,86505.0,841,8,127.029,2022
3446,1,19,102916.0,1691,16,-122.124,2022
3447,1,20,74532.0,754,8,-77.2717,2022
3448,0,20,80815.0,1629,0,-74.006,2022
3449,0,20,56697.0,154,2,-122.083,2022
3450,1,20,42167.0,903,9,-73.714,2022
3451,0,20,101901.0,1386,5,-122.33,2022
3452,1,20,73734.0,1233,23,-122.248,2022
3453,0,20,80801.0,1096,17,-80.8431,2022
3454,0,20,80801.0,1096,17,-80.8431,2022
3455,1,20,55590.0,852,13,-73.714,2022
3456,1,20,36273.0,1198,3,-71.5196,2022
3457,1,18,36996.0,407,13,-122.42,2022
3458,1,20,45371.0,1140,4,-97.6788,2022
3459,1,20,45452.0,973,3,-121.891,2022
3460,1,20,70350.0,617,1,-121.891,2022
3461,1,22,204525.0,543,22,-121.955,2022
3462,1,20,37319.0,668,2,9.18001,2022
3463,1,20,67564.0,461,3,24.6568,2022
3464,1,20,59896.0,760,7,-71.5196,2022
3465,1,20,38905.0,603,6,-73.714,2022
3466,1,16,32182.0,791,1,-95.9384,2022
3467,1,16,47847.0,951,6,-95.4173,2022
3468,1,36,38403.0,791,11,50.1202,2022
3469,1,20,40939.0,615,17,-121.891,2022
3470,0,29,131080.0,349,8,-78.7812,2022
3471,1,20,43391.0,1510,13,-71.5196,2022
3472,1,20,115517.0,614,2,-77.1776,2022
3473,0,20,54368.0,589,25,-72.5887,2022
3474,1,20,29529.0,1033,3,-74.006,2022
3475,1,20,37658.0,894,3,-71.5196,2022
3476,1,18,59088.0,770,7,-122.083,2022
3477,1,20,43876.0,931,10,-71.5196,2022
3478,1,19,70819.0,921,3,-122.083,2022
3479,1,20,43648.0,987,1,-122.124,2022
3480,0,30,83425.0,258,5,-78.7812,2022
3481,1,20,48119.0,854,1,-6.26027,2022
3482,0,30,68923.0,259,0,-78.7812,2022
3483,1,20,56021.0,907,1,-122.124,2022
3484,1,20,48706.0,1006,1,-121.891,2022
3485,0,16,26741.0,1124,8,-70.7549,2022
3486,0,19,117382.0,257,12,-77.5645,2022
3487,1,20,94670.0,1526,2,-122.16,2022
3488,1,20,69567.0,1439,42,-122.33,2022
3489,1,37,68913.0,1194,56,-105.271,2022
3490,0,19,49741.0,1089,2,-86.7743,2022
3491,1,20,22789.0,1029,4,-122.16,2022
3492,1,20,62171.0,1278,56,-71.2358,2022
3493,0,16,72714.0,1485,14,-122.42,2022
3494,1,20,87908.0,739,4,-121.891,2022
3495,1,18,59524.0,1278,28,-74.5493,2022
3496,1,7,35209.0,1167,4,-84.3903,2022
3497,1,20,54035.0,894,6,-121.875,2022
3498,1,11,27335.0,494,0,-84.3903,2022
3499,0,24,139120.0,1453,72,-87.8265,2022
3500,1,4,83687.0,785,41,-95.4173,2022
3501,1,18,15919.0,1797,18,138.687,2022
3502,1,26,27851.0,746,0,-71.8019,2022
3503,1,20,107896.0,660,2,-111.926,2022
3504,0,20,109529.0,578,3,-117.826,2022
3505,0,20,112128.0,571,20,-122.178,2022
3506,1,20,82778.0,516,17,-122.42,2022
3507,1,11,58396.0,937,3,-87.9084,2022
3508,1,8,174740.0,515,18,139.637,2022
3509,0,16,49483.0,1146,0,-86.7743,2022
3510,1,17,48227.0,778,7,126.978,2022
3511,1,20,47656.0,916,2,-121.891,2022
3512,1,20,96464.0,573,1,-77.4143,2022
3513,1,20,53218.0,1041,8,-97.6788,2022
3514,1,20,51761.0,1037,4,-74.5493,2022
3515,0,20,77340.0,357,44,-121.955,2022
3516,1,20,60948.0,855,11,-121.891,2022
3517,1,8,91311.0,949,5,-97.6788,2022
3518,1,24,57549.0,312,5,-122.242,2022
3519,1,19,47241.0,1266,8,8.30868,2022
3520,0,20,74734.0,1001,14,-122.083,2022
3521,1,3,21088.0,391,13,137.301,2022
3522,1,20,66758.0,1064,5,-95.3677,2022
3523,1,20,58872.0,980,6,-80.0534,2022
3524,1,20,65070.0,1743,21,-122.083,2022
3525,1,20,75461.0,1030,31,-116.201,2022
3526,1,20,63008.0,1113,0,135.501,2022
3527,1,19,47077.0,1044,4,127.386,2022
3528,1,6,70099.0,988,2,137.1,2022
3529,1,23,32571.0,1966,7,-80.1434,2022
3530,1,20,52859.0,991,3,-121.891,2022
3531,1,18,25837.0,812,6,8.58179,2022
3532,0,18,29729.0,449,8,-121.875,2022
3533,1,15,22347.0,861,15,-77.1776,2022
3534,1,20,99688.0,839,4,-6.26027,2022
3535,1,20,80462.0,1972,6,5.40456,2022
3536,1,20,60938.0,937,13,-73.714,2022
3537,1,15,33745.0,1287,8,-73.714,2022
3538,1,14,231596.0,1301,30,-93.3205,2022
3539,1,20,27076.0,929,10,-73.714,2022
3540,1,20,31409.0,907,13,127.029,2022
3541,1,18,44508.0,789,10,-73.714,2022
3542,1,12,30552.0,1035,2,4.70117,2022
3543,1,20,124906.0,992,7,2.19001,2022
3544,1,20,83585.0,862,3,-121.891,2022
3545,0,30,59589.0,308,2,-78.7812,2022
3546,1,20,49480.0,1113,5,-122.083,2022
3547,1,28,74846.0,1005,56,-122.42,2022
3548,1,20,41172.0,2206,5,-121.891,2022
3549,1,22,79689.0,1980,8,-122.248,2022
3550,1,16,36914.0,1945,9,-73.714,2022
3551,1,20,47535.0,1084,1,8.58179,2022
3552,1,25,50010.0,1034,19,-73.714,2022
3553,1,12,60723.0,1026,5,-73.714,2022
3554,0,21,88388.0,1022,4,-122.33,2022
3555,1,14,37940.0,875,6,-73.714,2022
3556,1,20,75989.0,1196,3,-73.714,2022
3557,1,12,43637.0,790,7,138.687,2022
3558,0,31,74982.0,396,5,-74.006,2022
3559,0,20,101468.0,564,4,-121.891,2022
3560,1,22,92788.0,1022,17,-122.16,2022
3561,0,20,189533.0,890,89,-122.33,2022
3562,0,22,53965.0,271,2,-122.032,2022
3563,1,21,23781.0,1208,5,4.8936,2022
3564,1,29,100563.0,858,156,-79.6667,2022
3565,0,20,101806.0,1006,9,-122.33,2022
3566,1,20,91364.0,887,11,98.6853,2022
3567,1,30,97408.0,424,55,-93.2655,2022
3568,1,20,40575.0,896,4,-73.714,2022
3569,0,20,38458.0,1288,28,-122.33,2022
3570,0,17,77341.0,364,59,-121.955,2022
3571,0,20,25349.0,476,3,-121.891,2022
3572,1,20,38516.0,876,80,151.208,2022
3573,1,20,59398.0,1072,22,-116.201,2022
3574,1,20,87197.0,1264,6,-122.233,2022
3575,1,20,108671.0,1061,4,-121.955,2022
3576,1,20,60184.0,1120,19,-80.8431,2022
3577,0,20,68301.0,286,16,-74.006,2022
3578,1,20,30685.0,1194,2,8.58179,2022
3579,1,20,40327.0,992,12,34.8106,2022
3580,1,20,110461.0,1376,2,-121.891,2022
3581,1,17,61292.0,1455,3,50.1202,2022
3582,1,19,38493.0,1327,4,-71.5196,2022
3583,1,17,48971.0,1363,7,11.0038,2022
3584,1,20,66323.0,1030,6,-122.248,2022
3585,1,12,40462.0,791,14,7.09666,2022
3586,1,8,247841.0,1768,18,-74.006,2022
3587,1,10,204247.0,1175,20,-105.085,2022
3588,0,34,25991.0,1126,0,139.759,2022
3589,1,14,107333.0,1096,24,-122.33,2022
3590,0,20,79192.0,1093,19,-122.33,2022
3591,1,20,56258.0,1086,16,-122.33,2022
3592,1,28,72165.0,789,7,-122.032,2022
3593,1,20,27136.0,1317,3,121.151,2022
3594,1,20,71362.0,963,54,-94.2088,2022
3595,1,20,60417.0,1049,3,-122.307,2022
3596,1,20,66910.0,823,15,-97.6788,2022
3597,1,21,90762.0,578,7,-87.8265,2022
3598,1,54,26425.0,637,54,-121.891,2022
3599,1,20,49251.0,476,9,-74.006,2022
3600,1,20,126787.0,242,42,-71.1212,2022
3601,1,20,81230.0,540,5,-122.269,2022
3602,0,25,41574.0,152,23,-74.006,2022
3603,1,5,8312.0,882,7,120.205,2022
3604,0,20,83040.0,1013,11,-122.33,2022
3605,1,10,54683.0,858,3,139.703,2022
3606,1,14,81144.0,1601,67,-0.127647,2022
3607,1,17,70564.0,1334,17,-97.6788,2022
3608,1,20,35734.0,1280,38,127.029,2022
3609,1,10,11176.0,309,1,9.18001,2022
3610,1,20,39674.0,872,11,-95.3677,2022
3611,1,20,64424.0,1042,6,-74.5493,2022
3612,1,20,53337.0,603,10,-6.26027,2022
3613,1,20,77573.0,980,7,-122.248,2022
3614,1,20,43746.0,922,2,-73.714,2022
3615,1,20,43066.0,638,5,-63.5859,2022
3616,1,20,66316.0,883,0,-71.5196,2022
3617,1,20,143708.0,1394,5,-80.8431,2022
3618,1,20,36733.0,1351,6,-121.891,2022
3619,1,18,21089.0,1131,9,-73.5698,2022
3620,1,20,31238.0,970,3,-71.5196,2022
3621,1,14,18455.0,760,6,121.301,2022
3622,1,17,33079.0,928,6,-73.714,2022
3623,1,20,109081.0,1062,1,-75.5244,2022
3624,1,20,67860.0,643,3,-117.826,2022
3625,0,20,24304.0,901,9,-74.6593,2022
3626,1,46,168057.0,329,23,-71.2358,2022
3627,1,20,166740.0,722,2,-118.396,2022
3628,1,20,126560.0,1400,176,-122.33,2022
3629,1,20,27763.0,832,6,-87.6244,2022
3630,1,20,64707.0,1112,5,-80.0534,2022
3631,1,12,25064.0,914,8,139.759,2022
3632,1,8,27412.0,1429,5,138.687,2022
3633,1,20,37277.0,1335,23,-73.714,2022
3634,1,20,45017.0,749,6,-80.8431,2022
3635,1,20,31221.0,1061,6,-71.5196,2022
3636,1,17,41950.0,636,14,10.3846,2022
3637,1,20,208059.0,964,53,-122.42,2022
3638,0,20,32219.0,552,5,-80.8431,2022
3639,1,20,68210.0,1470,1,-84.3903,2022
3640,1,20,54527.0,1001,6,-97.6788,2022
3641,1,20,149234.0,1215,7,-6.26027,2022
3642,1,20,34192.0,1251,12,-71.5196,2022
3643,1,20,71319.0,1286,7,-6.26027,2022
3644,1,20,27803.0,1252,1,-71.5196,2022
3645,1,17,50740.0,1149,21,-80.8431,2022
3646,1,44,58026.0,942,9,103.852,2022
3647,1,20,48478.0,820,0,10.3846,2022
3648,0,21,80497.0,1086,7,-77.295,2022
3649,1,13,35855.0,1531,5,-74.6593,2022
3650,1,12,52686.0,1384,7,6.84187,2022
3651,1,7,24118.0,1160,3,138.687,2022
3652,1,20,34920.0,1208,3,-121.955,2022
3653,0,18,63703.0,1673,12,11.5754,2022
3654,1,20,41756.0,1034,1,-77.1776,2022
3655,1,21,100786.0,1093,13,-121.955,2022
3656,1,20,32669.0,1161,14,-71.5196,2022
3657,1,20,41365.0,921,3,-71.5196,2022
3658,1,20,46454.0,866,4,10.3846,2022
3659,1,35,130330.0,1905,29,-118.396,2022
3660,1,20,31595.0,1468,7,-73.714,2022
3661,1,20,46357.0,1184,10,-77.2116,2022
3662,0,20,41554.0,785,5,-80.8431,2022
3663,0,18,54604.0,1219,13,-88.9939,2022
3664,1,20,49143.0,1628,8,-122.124,2022
3665,1,20,80176.0,612,4,-94.2088,2022
3666,1,20,17987.0,1608,13,127.029,2022
3667,1,20,89280.0,1119,4,-122.083,2022
3668,1,19,60980.0,1100,7,-121.875,2022
3669,1,15,16928.0,496,8,2.34839,2022
3670,1,20,82347.0,798,3,-97.6788,2022
3671,1,18,42819.0,741,11,-77.1776,2022
3672,0,20,59273.0,452,13,-122.192,2022
3673,1,29,217130.0,593,11,-74.5465,2022
3674,1,20,39874.0,706,9,-77.1776,2022
3675,0,20,53751.0,690,8,-122.083,2022
3676,1,20,149641.0,959,46,-121.891,2022
3677,1,22,82779.0,1513,5,-122.178,2022
3678,1,20,39973.0,1030,8,-71.2358,2022
3679,1,20,60400.0,897,4,-77.1776,2022
3680,1,20,17560.0,1474,5,5.47863,2022
3681,1,22,13346.0,1646,21,127.029,2022
3682,1,20,59948.0,1448,39,-84.3903,2022
3683,0,21,68607.0,1168,13,-90.5643,2022
3684,1,18,19229.0,1065,9,-81.4579,2022
3685,1,26,82304.0,370,1510,-122.33,2022
3686,1,20,62308.0,1247,18,-96.7969,2022
3687,1,20,52019.0,1236,3,-80.8431,2022
3688,1,20,26168.0,1128,2,-85.7594,2022
3689,1,20,126727.0,1107,15,-122.33,2022
3690,1,20,48524.0,1098,1,10.3846,2022
3691,1,20,41894.0,1533,9,-122.42,2022
3692,1,29,220621.0,180,56,-121.955,2022
3693,0,16,99852.0,302,10,-76.2602,2022
3694,1,20,135498.0,713,18,-122.42,2022
3695,1,20,50587.0,986,4,-73.714,2022
3696,1,20,98411.0,1037,4,-122.42,2022
3697,1,17,77206.0,244,21,-122.16,2022
3698,0,20,148535.0,1566,89,-122.33,2022
3699,1,15,17176.0,1456,1,9.18001,2022
3700,1,20,84485.0,837,6,-6.26027,2022
3701,0,20,189551.0,1034,89,-122.33,2022
3702,1,20,88871.0,722,15,-93.4639,2022
3703,1,20,70365.0,629,64,-97.7437,2022
3704,1,18,32038.0,1100,4,9.18963,2022
3705,1,20,47042.0,665,8,-121.891,2022
3706,1,12,40341.0,1093,7,139.759,2022
3707,1,20,113029.0,853,28,-121.955,2022
3708,1,12,29110.0,776,0,127.386,2022
3709,1,36,25348.0,1321,3,76.7747,2022
3710,1,5,32034.0,804,2,126.978,2022
3711,1,18,43890.0,1233,22,-79.3839,2022
3712,1,9,62486.0,957,7,139.759,2022
3713,1,3,21088.0,426,15,137.301,2022
3714,1,20,131884.0,1103,7,-86.2089,2022
3715,1,18,23650.0,1117,9,-72.832,2022
3716,1,8,48621.0,1208,3,139.759,2022
3717,1,17,231081.0,907,148,-122.083,2022
3718,0,20,75032.0,1217,10,-122.33,2022
3719,1,20,68779.0,592,8,-73.714,2022
3720,0,29,431500.0,1481,26,-122.42,2022
3721,1,20,88391.0,1056,31,-122.33,2022
3722,1,20,51770.0,1209,50,-122.124,2022
3723,1,20,26255.0,1259,5,127.029,2022
3724,1,10,29576.0,720,6,126.978,2022
3725,0,31,68299.0,1001,16,-74.006,2022
3726,1,20,58085.0,886,2,-84.3903,2022
3727,1,20,50394.0,973,3,-122.42,2022
3728,1,19,52693.0,2118,7,-122.083,2022
3729,1,16,42713.0,1212,9,72.8782,2022
3730,1,22,39229.0,950,15,-81.0343,2022
3731,1,20,78100.0,949,2,-121.891,2022
3732,1,30,53080.0,929,15,-84.2866,2022
3733,1,20,97239.0,865,9,-97.7437,2022
3734,1,18,38079.0,828,13,-73.714,2022
3735,1,9,25511.0,1446,0,72.8782,2022
3736,1,18,39611.0,1441,7,-81.1762,2022
3737,1,20,44940.0,1417,3,-71.4245,2022
3738,1,20,62855.0,1177,16,-122.42,2022
3739,1,32,130644.0,1175,8,-87.9225,2022
3740,1,20,112586.0,1126,5,-122.42,2022
3741,1,20,49845.0,1104,2,10.3846,2022
3742,1,20,48298.0,1484,4,-3.70358,2022
3743,1,20,64931.0,1047,2,-80.8431,2022
3744,1,18,61768.0,952,8,-122.248,2022
3745,1,16,60610.0,760,12,-121.891,2022
3746,1,20,49423.0,1419,3,-122.124,2022
3747,1,19,73017.0,1329,6,-122.083,2022
3748,1,20,34615.0,999,9,-73.714,2022
3749,1,20,59352.0,874,12,-73.714,2022
3750,1,11,59122.0,630,5,-122.42,2022
3751,1,20,266500.0,613,29,-96.9442,2022
3752,0,15,70113.0,840,21,-122.33,2022
3753,1,20,88546.0,827,17,5.47863,2022
3754,1,20,23211.0,733,4,-71.0583,2022
3755,1,20,87796.0,928,20,-74.5493,2022
3756,0,20,30769.0,1209,5,-71.0583,2022
3757,1,20,42654.0,869,31,-79.3839,2022
3758,1,19,61960.0,706,4,-122.124,2022
3759,1,20,49937.0,1043,9,-122.036,2022
3760,1,20,101549.0,1020,97,0.118664,2022
3761,1,17,43010.0,946,4,-73.714,2022
3762,0,13,33237.0,798,4,33.0333,2022
3763,1,20,72219.0,1062,10,-74.5493,2022
3764,0,20,77059.0,851,66,-122.42,2022
3765,1,20,71445.0,1419,13,-95.3677,2022
3766,1,26,88906.0,469,74,-86.5859,2022
3767,1,20,48661.0,1174,9,50.1202,2022
3768,1,20,64897.0,483,501,-122.083,2022
3769,1,20,142488.0,1910,8,-121.955,2022
3770,1,20,106374.0,1056,8,-116.201,2022
3771,1,9,48917.0,1012,3,116.391,2022
3772,0,20,68322.0,225,8,-122.42,2022
3773,1,20,16662.0,998,1,10.3846,2022
3774,1,20,71799.0,1082,15,-122.248,2022
3775,1,12,33530.0,1485,5,-71.1828,2022
3776,0,18,40060.0,1044,3,-122.42,2022
3777,1,20,106643.0,1747,17,-122.124,2022
3778,1,12,30487.0,647,2,-122.42,2022
3779,1,36,78460.0,978,32,-122.083,2022
3780,1,20,78417.0,1608,3,139.703,2022
3781,1,25,81147.0,1524,9,-80.0534,2022
3782,1,21,36487.0,1014,2,-122.16,2022
3783,1,17,58378.0,648,25,-83.7312,2022
3784,1,15,59645.0,1793,6,-73.714,2022
3785,1,20,67949.0,1091,7,-122.124,2022
3786,1,20,67834.0,1240,11,10.3846,2022
3787,1,20,73322.0,1512,10,-122.42,2022
3788,0,24,28435.0,956,13,-85.7594,2022
3789,1,20,85790.0,901,12,-122.124,2022
3790,1,20,13247.0,1511,2,-73.9396,2022
3791,1,11,63570.0,1446,11,-95.3677,2022
3792,1,15,64302.0,1350,2,-121.891,2022
3793,1,9,43257.0,1258,8,-122.42,2022
3794,1,15,39886.0,1246,61,-77.1776,2022
3795,1,20,49244.0,1155,10,10.3846,2022
3796,1,24,31496.0,1125,99,-95.3677,2022
3797,1,20,42781.0,921,2,-74.006,2022
3798,1,20,66579.0,901,6,-73.714,2022
3799,0,20,123845.0,879,0,-122.33,2022
3800,1,28,25247.0,848,28,-75.1635,2022
3801,1,20,42411.0,713,17,-122.192,2022
3802,1,20,41453.0,360,5,-121.891,2022
3803,1,20,93215.0,349,13,-122.16,2022
3804,1,20,31148.0,1414,0,-122.16,2022
3805,1,20,59136.0,1013,9,-74.006,2022
3806,1,15,64651.0,991,6,139.759,2022
3807,1,18,47879.0,774,6,-122.248,2022
3808,1,12,39612.0,756,18,-71.3162,2022
3809,1,20,120385.0,644,4,-121.891,2022
3810,1,24,59504.0,621,1,-117.163,2022
3811,1,20,61434.0,634,15,-121.955,2022
3812,1,32,45830.0,1870,9,-122.42,2022
3813,0,22,209350.0,974,89,-122.33,2022
3814,1,20,52070.0,655,14,-87.8265,2022
3815,1,27,72234.0,879,13,-117.163,2022
3816,1,17,27072.0,879,7,50.1202,2022
3817,1,15,30716.0,1321,19,-95.4173,2022
3818,0,4,46301.0,210,2,24.6568,2022
3819,1,11,24939.0,876,7,-95.9384,2022
3820,1,30,51582.0,923,4,-71.5412,2022
3821,1,16,33846.0,613,6,-74.006,2022
3822,1,26,57800.0,1152,5,-121.891,2022
3823,1,20,38355.0,893,24,-73.714,2022
3824,1,20,33951.0,791,3,-122.16,2022
3825,1,20,58521.0,770,10,-97.6788,2022
3826,1,20,71121.0,1051,4,-122.124,2022
3827,1,28,48389.0,903,14,127.029,2022
3828,1,21,61109.0,1154,7,-74.3254,2022
3829,1,20,249041.0,1754,2,-121.955,2022
3830,1,20,52910.0,903,4,-74.5493,2022
3831,1,14,15998.0,1819,5,11.5754,2022
3832,1,20,112438.0,1852,19,-121.891,2022
3833,1,19,59021.0,946,13,-73.714,2022
3834,1,20,32700.0,904,1,-122.083,2022
3835,1,5,12920.0,1458,0,121.301,2022
3836,1,20,84515.0,1036,12,-121.891,2022
3837,0,18,50315.0,403,10,-104.896,2022
3838,1,20,48070.0,998,5,-73.714,2022
3839,1,20,34520.0,796,5,114.163,2022
3840,0,20,96498.0,1128,8,-122.33,2022
3841,1,19,69322.0,1082,3,-122.083,2022
3842,1,4,39021.0,684,30,-93.7381,2022
3843,1,20,54151.0,1005,12,-94.2088,2022
3844,1,14,47767.0,1539,7,-117.826,2022
3845,1,27,74889.0,1547,8,-122.233,2022
3846,1,27,78459.0,1125,11,-122.42,2022
3847,1,20,39566.0,481,28,-77.2717,2022
3848,0,20,34893.0,559,2,-98.4951,2022
3849,1,20,62343.0,550,4,-75.4557,2022
3850,1,14,68543.0,1286,2,-79.9901,2022
3851,1,20,25972.0,1069,2,-122.117,2022
3852,1,25,45673.0,1475,7,-95.6349,2022
3853,0,6,9229.0,385,6,-117.663,2022
3854,1,20,98584.0,865,5,-121.955,2022
